Lou Jiahui,China,Wuhan Jianghan University
Chen Qiaozhu,China,Meizhou Huijun
Yao Lingwei,China,Wuhan Jianghan University
Wu Chengshu,China,Canberra United
Tang Jiali,China,Shanghai Shengli
Zhang Linyan,China,Grasshoppers
Xiao Yuyi,China,Shanghai Shengli
Gu Yasha,China,Wuhan Jianghan University
Pan Hongyan,China,Beijing
Gao Chen,China,Changchun Dazhong Zhuoyue
Player,Denmark,Club
Lene Christensen,Denmark,Rosenborg
Josefine Hasbo,Denmark,Harvard Crimson
Stine Ballisager Pedersen,Denmark,Vålerenga
Rikke Sevecke,Denmark,Everton
Simone Boye Sørensen,Denmark,Hammarby IF
Karen Holmgaard,Denmark,Everton
Sanne Troelsgaard Nielsen,Denmark,Reading
Emma Snerle,Denmark,West Ham United
Amalie Vangsgaard,Denmark,Paris Saint-Germain
Pernille Harder (captain),Denmark,Chelsea
Katrine Veje,Denmark,Everton
Kathrine Møller Kühl,Denmark,Arsenal
Sara Thrige,Denmark,AC Milan
Nicoline Sørensen,Denmark,Everton
Frederikke Thøgersen,Denmark,Inter Milan
Kathrine Larsen,Denmark,Brøndby
Rikke Madsen,Denmark,North Carolina Courage
Luna Gevitz,Denmark,Montpellier
Janni Thomsen,Denmark,Vålerenga
Signe Bruun,Denmark,Lyon
Mille Gejl,Denmark,North Carolina Courage
Maja Bay Østergaard,Denmark,FC Thy-Thisted Q
Sofie Svava,Denmark,Real Madrid
Player,England,Club
Mary Earps,England,Manchester United
Lucy Bronze,England,Barcelona
Niamh Charles,England,Chelsea
Keira Walsh,England,Barcelona
Alex Greenwood,England,Manchester City
Millie Bright (captain),England,Chelsea
Lauren James,England,Chelsea
Georgia Stanway,England,Bayern Munich
Rachel Daly,England,Aston Villa
Ella Toone,England,Manchester United
Lauren Hemp,England,Manchester City
Jordan Nobbs,England,Aston Villa
Hannah Hampton,England,Aston Villa
Lotte Wubben-Moy,England,Arsenal
Esme Morgan,England,Manchester City
Jess Carter,England,Chelsea
Laura Coombs,England,Manchester City
Chloe Kelly,England,Manchester City
Bethany England,England,Tottenham Hotspur
Katie Zelem,England,Manchester United
Ellie Roebuck,England,Manchester City
Katie Robinson,England,Brighton & Hove Albion
Alessia Russo,England,Manchester United
Player,Haiti,Club
Kerly Théus,Haiti,Miami City
Chelsea Surpris,Haiti,Grenoble
Jennyfer Limage,Haiti,Grenoble
Tabita Joseph,Haiti,Brest
Maudeline Moryl,Haiti,Grenoble
Melchie Dumornay,Haiti,Reims
Batcheba Louis,Haiti,Fleury
Danielle Étienne,Haiti,Fordham Rams
Sherly Jeudy,Haiti,Grenoble
Nérilia Mondésir (captain),Haiti,Montpellier
Roseline Éloissaint,Haiti,Nantes
Nahomie Ambroise,Haiti,Little Haiti FC
Betina Petit-Frère,Haiti,Brest
Esthericove Joseph,Haiti,Exafoot
Darlina Joseph,Haiti,Grenoble
Milan Pierre-Jérôme,Haiti,George Mason Patriots
Shwendesky Joseph,Haiti,Zenit St. Petersburg
Noa Ganthier,Haiti,Weston FC
Dayana Pierre-Louis,Haiti,Issy
Kethna Louis,Haiti,Reims
Ruthny Mathurin,Haiti,Louisiana Ragin' Cajuns
Roselord Borgella,Haiti,Dijon
Lara Larco,Haiti,Georgetown Hoyas
Player,Netherlands,Club
Daphne van Domselaar,Netherlands,Twente
Lynn Wilms,Netherlands,VfL Wolfsburg
Stefanie van der Gragt,Netherlands,Inter Milan
Aniek Nouwen,Netherlands,AC Milan
Merel van Dongen,Netherlands,Atlético Madrid
Jill Roord,Netherlands,VfL Wolfsburg
Lineth Beerensteyn,Netherlands,Juventus
Sherida Spitse (captain),Netherlands,Ajax
Katja Snoeijs,Netherlands,Everton
Daniëlle van de Donk,Netherlands,Lyon
Lieke Martens,Netherlands,Paris Saint-Germain
Jill Baijings,Netherlands,Bayer Leverkusen
Renate Jansen,Netherlands,Twente
Jackie Groenen,Netherlands,Paris Saint-Germain
Caitlin Dijkstra,Netherlands,Twente
Lize Kop,Netherlands,Ajax
Victoria Pelova,Netherlands,Arsenal
Kerstin Casparij,Netherlands,Manchester City
Wieke Kaptein,Netherlands,Twente
Dominique Janssen,Netherlands,VfL Wolfsburg
Damaris Egurrola,Netherlands,Lyon
Esmee Brugts,Netherlands,PSV Eindhoven
Jacintha Weimar,Netherlands,Feyenoord
Player,Portugal,Club
Inês Pereira,Portugal,Servette
Catarina Amado,Portugal,Benfica
Lúcia Alves,Portugal,Benfica
Sílvia Rebelo,Portugal,Benfica
Joana Marchão,Portugal,Parma
Andreia Jacinto,Portugal,Real Sociedad
Ana Rute,Portugal,Braga
Andreia Norton,Portugal,Benfica
Ana Borges (vice-captain),Portugal,Sporting CP
Jéssica Silva,Portugal,Benfica
Tatiana Pinto,Portugal,Levante
Patrícia Morais,Portugal,Braga
Fátima Pinto,Portugal,Alavés
Dolores Silva (captain),Portugal,Braga
Carole Costa,Portugal,Benfica
Diana Silva,Portugal,Sporting CP
Ana Seiça,Portugal,Benfica
Carolina Mendes,Portugal,Braga
Diana Gomes,Portugal,Sevilla
Francisca Nazareth,Portugal,Benfica
Ana Capeta,Portugal,Sporting CP
Rute Costa,Portugal,Benfica
Telma Encarnação,Portugal,Marítimo
Player,United States,Club
Alyssa Naeher,United States,Chicago Red Stars
Ashley Sanchez,United States,Washington Spirit
Sofia Huerta,United States,OL Reign
Naomi Girma,United States,San Diego Wave
Kelley O'Hara,United States,NJ/NY Gotham FC
Lynn Williams,United States,NJ/NY Gotham FC
Alyssa Thompson,United States,Angel City
Julie Ertz,United States,Angel City
Savannah DeMelo,United States,Racing Louisville
Lindsey Horan (co-captain),United States,Lyon
Sophia Smith,United States,Portland Thorns
Alana Cook,United States,OL Reign
Alex Morgan (co-captain),United States,San Diego Wave
Emily Sonnett,United States,OL Reign
Megan Rapinoe,United States,OL Reign
Rose Lavelle,United States,OL Reign
Andi Sullivan,United States,Washington Spirit
Casey Murphy,United States,North Carolina Courage
Crystal Dunn,United States,Portland Thorns
Trinity Rodman,United States,Washington Spirit
Aubrey Kingsbury,United States,Washington Spirit
Kristie Mewis,United States,NJ/NY Gotham FC
Emily Fox,United States,North Carolina Courage
Player,Vietnam,Club
Đào Thị Kiều Oanh,Vietnam,Hanoi
Lương Thị Thu Thương,Vietnam,Than KSVN
Chương Thị Kiều,Vietnam,Ho Chi Minh City
Trần Thị Thu,Vietnam,Ho Chi Minh City
Hoàng Thị Loan,Vietnam,Hanoi
Trần Thị Thúy Nga,Vietnam,Thai Nguyen T&T
Nguyễn Thị Tuyết Dung,Vietnam,Phong Phu Ha Nam
Trần Thị Thùy Trang,Vietnam,Ho Chi Minh City
Huỳnh Như (Captain),Vietnam,Länk Vilaverdense
Trần Thị Hải Linh,Vietnam,Hanoi
Thái Thị Thảo,Vietnam,Hanoi
Phạm Hải Yến,Vietnam,Hanoi
Lê Thị Diễm My,Vietnam,Than KSVN
Trần Thị Kim Thanh,Vietnam,Ho Chi Minh City
Nguyễn Thị Thúy Hằng,Vietnam,Than KSVN
Dương Thị Vân,Vietnam,Than KSVN
Trần Thị Thu Thảo,Vietnam,Ho Chi Minh City
Vũ Thị Hoa,Vietnam,Hanoi
Nguyễn Thị Thanh Nhã,Vietnam,Hanoi
Khổng Thị Hằng,Vietnam,Than KSVN
Ngân Thị Vạn Sự,Vietnam,Hanoi
Nguyễn Thị Mỹ Anh,Vietnam,Thai Nguyen T&T
Nguyễn Thị Bích Thùy,Vietnam,Ho Chi Minh City
Player,Brazil,Club
Bárbara,Brazil,Flamengo
Antônia,Brazil,Levante
Kathellen,Brazil,Real Madrid
Rafaelle Souza,Brazil,Arsenal
Luana,Brazil,Corinthians
Tamires,Brazil,Corinthians
Andressa Alves,Brazil,Roma
Ana Vitória,Brazil,Benfica
Debinha,Brazil,Kansas City Current
Marta (captain),Brazil,Orlando Pride
Adriana,Brazil,Orlando Pride
Letícia Izidoro,Brazil,Corinthians
Bruninha,Brazil,NJ/NY Gotham FC
Lauren,Brazil,Madrid CFF
Duda Sampaio,Brazil,Corinthians
Bia Zaneratto,Brazil,Palmeiras
Ary Borges,Brazil,Racing Louisville
Geyse,Brazil,Barcelona
Mônica,Brazil,Madrid CFF
Angelina,Brazil,OL Reign
Kerolin,Brazil,North Carolina Courage
Camila,Brazil,Santos
Gabi Nunes,Brazil,Madrid CFF
Player,France,Club
Solène Durand,France,Guingamp
Maëlle Lakrar,France,Montpellier
Wendie Renard (captain),France,Lyon
Laurina Fazer,France,Paris Saint-Germain
Élisa De Almeida,France,Paris Saint-Germain
Sandie Toletti,France,Real Madrid
Sakina Karchaoui,France,Paris Saint-Germain
Grace Geyoro,France,Paris Saint-Germain
Eugénie Le Sommer,France,Lyon
Amel Majri,France,Lyon
Kadidiatou Diani,France,Paris Saint-Germain
Clara Matéo,France,Paris FC
Selma Bacha,France,Lyon
Aïssatou Tounkara,France,Manchester United
Kenza Dali,France,Aston Villa
Pauline Peyraud-Magnin,France,Juventus
Léa Le Garrec,France,Fleury
Viviane Asseyi,France,West Ham United
Naomie Feller,France,Real Madrid
Estelle Cascarino,France,Manchester United
Constance Picaud,France,Paris Saint-Germain
Ève Périsset,France,Chelsea
Vicki Bècho,France,Lyon
Player,Jamaica,Club
Sydney Schneider,Jamaica,Sparta Prague
Solai Washington,Jamaica,Concorde Fire
Vyan Sampson,Jamaica,Hearts
Chantelle Swaby,Jamaica,Fleury
Konya Plummer,Jamaica,Orlando Pride
Havana Solaun,Jamaica,Houston Dash
Peyton McNamara,Jamaica,Ohio State Buckeyes
Drew Spence,Jamaica,Tottenham Hotspur
Kameron Simmonds,Jamaica,Tennessee Volunteers
Jody Brown,Jamaica,Florida State Seminoles
Khadija Shaw (captain),Jamaica,Manchester City
Kiki Van Zanten,Jamaica,Notre Dame Fighting Irish
Rebecca Spencer,Jamaica,Tottenham Hotspur
Deneisha Blackwood,Jamaica,Issy
Tiffany Cameron,Jamaica,Ferencváros
Paige Bailey-Gayle,Jamaica,Crystal Palace
Allyson Swaby,Jamaica,Paris Saint-Germain
Trudi Carter,Jamaica,Levante Las Planas
Tiernny Wiltshire,Jamaica,Houston Dash
Atlanta Primus,Jamaica,London City Lionesses
Cheyna Matthews,Jamaica,Chicago Red Stars
Kayla McKenna,Jamaica,Rangers
Liya Brooks,Jamaica,Washington State Cougars
Player,Panama,Club
Sasha Fábrega,Panama,Independiente La Chorrera
Hilary Jaén,Panama,Jones County Bobcats
Wendy Natis,Panama,América de Cali
Katherine Castillo,Panama,Tauro
Yomira Pinzón,Panama,Saprissa
Deysiré Salazar,Panama,Tauro
Emily Cedeño,Panama,Tauro
Schiandra González,Panama,Tauro
Karla Riley,Panama,Sporting San José
Marta Cox,Panama,Pachuca
Natalia Mills (captain),Panama,Alajuelense
Yenith Bailey,Panama,Tauro
Riley Tanner,Panama,Washington Spirit
Carmen Montenegro,Panama,Sporting San Miguelito
Rosario Vargas,Panama,Rayo Vallecano
Rebeca Espinosa,Panama,Sporting San Miguelito
Laurie Batista,Panama,Tauro
Erika Hernández,Panama,Plaza Amador
Lineth Cedeño,Panama,Sporting San Miguelito
Aldrith Quintero,Panama,Alhama
Nicole De Obaldía,Panama,Herediano
Farissa Córdoba,Panama,Ñañas
Carina Baltrip-Reyes,Panama,Marítimo
Player,Argentina,Club
Vanina Correa (captain),Argentina,Rosario Central
Adriana Sachs,Argentina,Santos
Eliana Stábile,Argentina,Santos
Julieta Cruz,Argentina,Boca Juniors
Vanesa Santana,Argentina,Sporting Huelva
Aldana Cometti,Argentina,Madrid CFF
Romina Núñez,Argentina,UAI Urquiza
Daiana Falfán,Argentina,UAI Urquiza
Paulina Gramaglia,Argentina,Red Bull Bragantino
Dalila Ippólito,Argentina,Parma
Yamila Rodríguez,Argentina,Palmeiras
Lara Esponda,Argentina,River Plate
Sophia Braun,Argentina,León
Miriam Mayorga,Argentina,Boca Juniors
Florencia Bonsegundo,Argentina,Madrid CFF
Lorena Benítez,Argentina,Palmeiras
Camila Gómez Ares,Argentina,Universidad de Concepción
Gabriela Chávez,Argentina,Estudiantes (BA)
Mariana Larroquette,Argentina,Orlando Pride
Chiara Singarella,Argentina,South Alabama Jaguars
Érica Lonigro,Argentina,Rosario Central
Estefanía Banini,Argentina,Atlético Madrid
Abigaíl Chaves,Argentina,Huracán
Player,Italy,Club
Laura Giuliani,Italy,AC Milan
Emma Severini,Italy,Fiorentina
Benedetta Orsi,Italy,Sassuolo
Lucia Di Guglielmo,Italy,Roma
Elena Linari,Italy,Roma
Manuela Giugliano,Italy,Roma
Sofia Cantore,Italy,Juventus
Barbara Bonansea,Italy,Juventus
Valentina Giacinti,Italy,Roma
Cristiana Girelli (captain),Italy,Juventus
Benedetta Glionna,Italy,Roma
Rachele Baldi,Italy,Fiorentina
Elisa Bartoli,Italy,Roma
Chiara Beccari,Italy,Como
Annamaria Serturini,Italy,Roma
Giulia Dragoni,Italy,Barcelona
Lisa Boattin,Italy,Juventus
Arianna Caruso,Italy,Juventus
Martina Lenzini,Italy,Juventus
Giada Greggi,Italy,Roma
Valentina Cernoia,Italy,Juventus
Francesca Durante,Italy,Inter Milan
